OBJECTID,Province,Sector_Secteur,Site,Status_Etat_Code,Latitude,Longitude
1886,NB,NB-16-030-002,NB_0016,1,45.21728,-67.16744
1887,NB,NB-16-030-002,NB_0017,1,45.20638,-67.16264
1888,NB,NB-16-030-002,NB_0018,1,45.19578,-67.16024
1889,NB,NB-16-030-002,NB_0019,1,45.18452,-67.1575
1890,NB,NB-16-030-002,NB_0021,1,45.17388,-67.15284
1891,NB,NB-16-030-002,NB_0022,1,45.21028,-67.14714
1892,NB,NB-16-030-002,NB_0025,1,45.19418,-67.14274
1893,NB,NB-16-030-002,NB_0A14,0,45.22548,-67.18404
1894,NB,NB-17-010-001,NB_0001,1,45.02848,-66.94305
1895,NB,NB-17-010-001,NB_0002,1,45.02578,-66.93924
1896,NB,NB-17-010-001,NB_0003,1,45.02198,-66.93794
1897,NB,NB-17-010-001,NB_0004,1,45.01848,-66.93454
1898,NB,NB-17-010-001,NB_0005,1,45.01478,-66.93914
1899,NB,NB-17-010-001,NB_0006,1,45.01048,-66.94025
1900,NB,NB-17-010-001,NB_0007,1,45.00668,-66.94254
1901,NB,NB-17-010-001,NB_0008,1,45.00348,-66.94644
1902,NB,NB-17-010-001,NB_0009,0,45.00518,-66.95065
1903,NB,NB-17-010-001,NB_0010,1,44.99738,-66.93724
1904,NB,NB-17-010-001,NB_0011,1,44.99028,-66.94694
1905,NB,NB-17-010-001,NB_0012,1,44.98488,-66.94844
1906,NB,NB-17-010-001,NB_0013,1,44.98568,-66.95795
1907,NB,NB-17-010-001,NB_0014,1,44.98198,-66.96244
1908,NB,NB-17-010-001,NB_0015,1,44.96258,-67.01074
1909,NB,NB-17-010-001,NB_0016,1,44.95978,-67.00444
1910,NB,NB-17-010-001,NB_0017,1,44.96458,-67.00534
1911,NB,NB-17-010-001,NB_0018,1,44.96749,-67.00925
1912,NB,NB-17-010-001,NB_0019,1,44.96988,-67.01364
1913,NB,NB-17-010-001,NB_0020,1,44.98288,-67.00814
1914,NB,NB-17-010-001,NB_0021,1,44.97998,-67.00185
1915,NB,NB-17-010-001,NB_0022,1,44.98538,-66.99974
1916,NB,NB-17-010-001,NB_0023,1,44.98737,-66.9959
1917,NB,NB-17-010-001,NB_0024,1,44.98698,-66.98955
1918,NB,NB-17-010-001,NB_0025,1,44.98968,-66.98634
1919,NB,NB-17-010-001,NB_0026,1,44.98388,-66.98844
1920,NB,NB-17-010-001,NB_0027,1,45.03088,-66.92884
1921,NB,NB-17-010-001,NB_0028,1,45.02358,-66.95574
1922,NB,NB-17-010-001,NB_0029,0,45.00368,-66.92784
1923,NB,NB-17-010-001,NB_0030,1,44.99998,-66.93534
1924,NB,NB-17-010-001,NB_0031,1,45.00687,-66.92793
1925,NB,NB-17-010-001,NB_0032,1,44.96488,-67.01454
1926,NB,NB-17-010-001,NB_007B,0,45.00298,-66.93475
1927,NB,NB-18-010-001,NB_0001,1,44.92798,-66.93584
1928,NB,NB-18-010-001,NB_0002,1,44.92388,-66.92584
1929,NB,NB-18-010-001,NB_0003,1,44.91328,-66.91865
1930,NB,NB-18-010-001,NB_0004,1,44.90948,-66.93024
1931,NB,NB-18-010-001,NB_0005,1,44.90508,-66.93794
1932,NB,NB-18-010-001,NB_0006,1,44.89698,-66.93825
1933,NB,NB-18-010-001,NB_0007,1,44.89708,-66.94644
1934,NB,NB-18-010-001,NB_0008,1,44.88768,-66.94554
1935,NB,NB-18-010-001,NB_0009,1,44.88508,-66.95194
1936,NB,NB-18-010-001,NB_0010,1,44.88198,-66.95464
1937,NB,NB-18-010-001,NB_0011,1,44.87668,-66.96304
1938,NB,NB-18-010-001,NB_0012,0,44.87098,-66.97205
1939,NB,NB-18-010-001,NB_0013,0,44.86488,-66.97865
1940,NB,NB-18-010-001,NB_0014,1,44.8595,-66.97946
1941,NB,NB-18-010-001,NB_0015,1,44.85898,-66.97634
1942,NB,NB-18-010-001,NB_0016,1,44.85608,-66.96944
1943,NB,NB-18-010-001,NB_0017,1,44.84848,-66.97034
1944,NB,NB-18-010-001,NB_0018,1,44.84398,-66.96334
1945,NB,NB-18-010-001,NB_0019,1,44.84788,-66.96085
1946,NB,NB-18-010-001,NB_0020,1,44.84158,-66.95924
1947,NB,NB-18-010-001,NB_0021,1,44.83948,-66.94344
1948,NB,NB-18-010-001,NB_0022,1,44.83478,-66.93354
1949,NB,NB-18-010-001,NB_0023,1,44.88758,-66.95734
1950,NB,NB-18-010-001,NB_0024,1,44.87812,-66.96684
1951,NB,NB-19-010-001,NB_0001,1,44.72888,-66.72414
1952,NB,NB-19-010-001,NB_0002,1,44.72328,-66.74844
1953,NB,NB-19-010-001,NB_0003,1,44.71828,-66.73784
1954,NB,NB-19-010-001,NB_0005,1,44.69938,-66.72694
1955,NB,NB-19-010-001,NB_0006,1,44.69198,-66.73695
1956,NB,NB-19-010-001,NB_0007,1,44.68528,-66.73154
1957,NB,NB-19-010-001,NB_0008,1,44.67208,-66.72425
1958,NB,NB-19-010-001,NB_0009,1,44.64928,-66.72955
1959,NB,NB-19-010-001,NB_0010,1,44.65578,-66.73715
1960,NB,NB-19-010-001,NB_0011,1,44.66898,-66.74735
1961,NB,NB-19-010-001,NB_0012,1,44.67628,-66.73985
1962,NB,NB-19-010-001,NB_0013,1,44.68198,-66.74245
1963,NB,NB-19-010-001,NB_0014,1,44.68058,-66.75355
1964,NB,NB-19-010-001,NB_0018,1,44.68468,-66.76505
1965,NB,NB-19-010-001,NB_0021,1,44.66868,-66.76565
1966,NB,NB-19-010-001,NB_0023,1,44.65528,-66.76705
1967,NB,NB-19-010-001,NB_0026,0,44.63217,-66.81275
1968,NB,NB-19-010-001,NB_0027,0,44.63517,-66.72145
1969,NB,NB-19-010-001,NB_0028,0,44.63797,-66.71355
1970,NB,NB-19-010-001,NB_0029,0,44.64388,-66.70895
1971,NB,NB-19-010-001,NB_0030,1,44.64278,-66.70325
1972,NB,NB-19-010-001,NB_0031,1,44.64547,-66.72325
1973,NB,NB-19-010-001,NB_0032,1,44.63337,-66.71845
1974,NB,NB-19-010-001,NB_0033,1,44.63697,-66.71195
1975,NB,NB-19-010-001,NB_0034,1,44.70511,-66.73508
1976,NB,NB-19-010-001,NB_0035,0,44.70479,-66.73881
1977,NB,NB-19-010-001,NB_0036,0,44.63097,-66.69215
1978,NB,NB-19-010-001,NB_0037,1,44.62987,-66.69215
1979,NB,NB-19-010-001,NB_0038,0,44.63028,-66.69285
1980,NB,NB-19-010-001,NB_0039,1,44.73648,-66.75574
1981,NB,NB-19-010-001,NB_0045,0,44.58817,-66.76015
1982,NB,NB-19-010-001,NB_0046,0,44.59227,-66.76225
1983,NB,NB-19-010-001,NB_0047,1,44.68398,-66.70975
1984,NB,NB-19-010-001,NB_0048,1,44.63438,-66.71895
1985,NB,NB-19-010-001,NB_0049,1,44.74705,-66.76221
1986,NB,NB-19-010-001,NB_0050,1,44.69668,-66.72894
1987,NB,NB-19-010-001,NB_0051,1,44.64371,-66.7026
1988,NB,NB-19-010-001,NB_005C,0,44.69568,-66.72514
1989,NB,NB-19-010-001,NB_005D,0,44.69448,-66.71994
1990,NB,NB-19-010-001,NB_005E,0,44.69788,-66.71884
